gate,component,rtl_module,data_width,address_width,address_range,ports,rtl_storage,complete_partition,bram_inferred_by_summary,path,evidence_kind,notes
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_unsafe_RAM_AUTO_0R0W_ram,1,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_unsafe_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_branch_pc_lob_RAM_AUTO_0R0W,,,,0R0W,unknown,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_branch_pc_lob_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_branch_pc_lob_RAM_AUTO_0R0W_ram,6,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_branch_pc_lob_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_csr_addr_RAM_AUTO_0R0W,,,,0R0W,unknown,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_csr_addr_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_csr_addr_RAM_AUTO_0R0W_ram,12,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_csr_addr_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_ctrl_br_type_RAM_AUTO_0R0W,,,,0R0W,unknown,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_ctrl_br_type_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_ctrl_br_type_RAM_AUTO_0R0W_ram,4,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_ctrl_br_type_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_ctrl_op1_sel_RAM_AUTO_0R0W,,,,0R0W,unknown,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_ctrl_op1_sel_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_ctrl_op1_sel_RAM_AUTO_0R0W_ram,2,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_ctrl_op1_sel_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_fu_code_RAM_AUTO_0R0W,,,,0R0W,unknown,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_fu_code_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_fu_code_RAM_AUTO_0R0W_ram,3,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_fu_code_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_imm_packed_RAM_AUTO_0R0W,,,,0R0W,unknown,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_imm_packed_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_imm_packed_RAM_AUTO_0R0W_ram,32,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_imm_packed_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_rename_lrs1_RAM_AUTO_0R0W,,,,0R0W,unknown,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_rename_lrs1_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_rename_lrs1_RAM_AUTO_0R0W_ram,5,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_rename_lrs1_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_rename_prs1_RAM_AUTO_0R0W,,,,0R0W,unknown,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_rename_prs1_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_2,rob,boom_core_top_rob_allocate_state_rob_entries_uop_rename_prs1_RAM_AUTO_0R0W_ram,8,5,32,0R0W_ram,reg_array_ram,false,false,boom_hls_gate3_2_baseline/solution_baseline/syn/verilog/boom_core_top_rob_allocate_state_rob_entries_uop_rename_prs1_RAM_AUTO_0R0W_ram.v,RTL_INSTANCE,ROB entry field storage
gate3_3,branch_allocation_lists,boom_core_top_boom_core_cycle_io_state_branch_state_br_alloc_lists_RAM_AUTO_1R1W,1,9,416,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_branch_state_br_alloc_lists_RAM_AUTO_1R1W.v,RTL_INSTANCE,Gate 3.3 per-branch physical-register allocation bitmap
gate3_3,other,boom_core_top_boom_core_cycle_io_state_decode_dec_uops_branch_pc_lob_RAM_AUTO_1R1W,6,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_decode_dec_uops_branch_pc_lob_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_decode_dec_uops_csr_addr_RAM_AUTO_1R1W,12,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_decode_dec_uops_csr_addr_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_decode_dec_uops_ctrl_br_type_RAM_AUTO_1R1W,4,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_decode_dec_uops_ctrl_br_type_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_decode_dec_uops_ctrl_op1_sel_RAM_AUTO_1R1W,2,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_decode_dec_uops_ctrl_op1_sel_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_decode_dec_uops_fu_code_RAM_AUTO_1R1W,3,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_decode_dec_uops_fu_code_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_decode_dec_uops_rename_pdst_RAM_AUTO_0R0W,1,1,2,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_decode_dec_uops_rename_pdst_RAM_AUTO_0R0W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_execute_alu_results_exc_cause_RAM_AUTO_0R0W,64,1,2,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_execute_alu_results_exc_cause_RAM_AUTO_0R0W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_execute_alu_results_memory_mask_RAM_AUTO_1R1W,5,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_execute_alu_results_memory_mask_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,branch_mask_storage,boom_core_top_boom_core_cycle_io_state_execute_alu_results_uop_branch_br_mask_RAM_AUTO_1R1W,8,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_execute_alu_results_uop_branch_br_mask_RAM_AUTO_1R1W.v,RTL_INSTANCE,Branch mask field stored inside in-flight uop or LSU structures
gate3_3,other,boom_core_top_boom_core_cycle_io_state_execute_alu_results_uop_csr_addr_RAM_AUTO_1R1W,16,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_execute_alu_results_uop_csr_addr_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_execute_alu_results_uop_debug_pc_RAM_AUTO_1R1W,64,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_execute_alu_results_uop_debug_pc_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_execute_alu_results_uop_inst_RAM_AUTO_1R1W,32,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_execute_alu_results_uop_inst_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_execute_alu_results_valid_RAM_AUTO_1R1W,1,1,2,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_execute_alu_results_valid_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_int_rf_RAM_AUTO_1R1W,64,6,52,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_int_rf_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,branch_mask_storage,boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_uop_branch_br_mask_RAM_AUTO_1R1W,8,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_uop_branch_br_mask_RAM_AUTO_1R1W.v,RTL_INSTANCE,Branch mask field stored inside in-flight uop or LSU structures
gate3_3,issue_queue,boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_uop_csr_addr_RAM_AUTO_1R1W,16,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_uop_csr_addr_RAM_AUTO_1R1W.v,RTL_INSTANCE,Integer issue queue field storage
gate3_3,issue_queue,boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_uop_debug_pc_RAM_AUTO_1R1W,64,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_uop_debug_pc_RAM_AUTO_1R1W.v,RTL_INSTANCE,Integer issue queue field storage
gate3_3,issue_queue,boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_uop_inst_RAM_AUTO_1R1W,32,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_uop_inst_RAM_AUTO_1R1W.v,RTL_INSTANCE,Integer issue queue field storage
gate3_3,issue_queue,boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_valid_RAM_AUTO_1R1W,1,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_alu_iq_entries_valid_RAM_AUTO_1R1W.v,RTL_INSTANCE,Integer issue queue field storage
gate3_3,branch_mask_storage,boom_core_top_boom_core_cycle_io_state_issue_issued_uops_branch_br_mask_RAM_AUTO_1R1W,8,2,3,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_issued_uops_branch_br_mask_RAM_AUTO_1R1W.v,RTL_INSTANCE,Branch mask field stored inside in-flight uop or LSU structures
gate3_3,other,boom_core_top_boom_core_cycle_io_state_issue_issued_uops_csr_addr_RAM_AUTO_1R1W,16,2,3,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_issued_uops_csr_addr_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_issue_issued_uops_debug_pc_RAM_AUTO_1R1W,64,2,3,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_issued_uops_debug_pc_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_issue_issued_uops_inst_RAM_AUTO_1R1W,32,2,3,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_issued_uops_inst_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_boom_core_cycle_io_state_issue_issued_valids_RAM_AUTO_1R1W,1,2,3,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_issue_issued_valids_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,busy_table,boom_core_top_boom_core_cycle_io_state_rename_int_free_list_busy_table_RAM_AUTO_1R1W,1,6,52,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rename_int_free_list_busy_table_RAM_AUTO_1R1W.v,RTL_INSTANCE,Integer physical register readiness bitmap
gate3_3,free_list,boom_core_top_boom_core_cycle_io_state_rename_int_free_list_free_list_RAM_AUTO_1R1W,8,6,52,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rename_int_free_list_free_list_RAM_AUTO_1R1W.v,RTL_INSTANCE,Integer free-list queue storage
gate3_3,rename_map_snapshots,boom_core_top_boom_core_cycle_io_state_rename_int_map_table_br_snapshots_RAM_AUTO_1R1W,8,8,256,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rename_int_map_table_br_snapshots_RAM_AUTO_1R1W.v,RTL_INSTANCE,Gate 3.3 active snapshot RAM; check port suffix for access structure
gate3_3,rename_map_table,boom_core_top_boom_core_cycle_io_state_rename_int_map_table_map_table_RAM_AUTO_1R1W,8,5,32,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rename_int_map_table_map_table_RAM_AUTO_1R1W.v,RTL_INSTANCE,Integer rename map storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_unsafe_RAM_AUTO_0R0W,1,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_unsafe_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_branch_pc_lob_RAM_AUTO_0R0W,6,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_branch_pc_lob_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_csr_addr_RAM_AUTO_0R0W,12,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_csr_addr_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_ctrl_br_type_RAM_AUTO_0R0W,4,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_ctrl_br_type_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_ctrl_op1_sel_RAM_AUTO_0R0W,2,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_ctrl_op1_sel_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_debug_pc_RAM_AUTO_1R1W,64,5,32,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_debug_pc_RAM_AUTO_1R1W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_exc_cause_RAM_AUTO_0R0W,64,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_exc_cause_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_fu_code_RAM_AUTO_0R0W,3,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_fu_code_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_imm_packed_RAM_AUTO_0R0W,32,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_imm_packed_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_inst_RAM_AUTO_1R1W,32,5,32,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_inst_RAM_AUTO_1R1W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_queue_rob_idx_RAM_AUTO_1R1W,5,5,32,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_queue_rob_idx_RAM_AUTO_1R1W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_rename_dst_rtype_RAM_AUTO_1R1W,2,5,32,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_rename_dst_rtype_RAM_AUTO_1R1W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_rename_lrs1_RAM_AUTO_0R0W,5,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_rename_lrs1_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_rename_prs1_RAM_AUTO_0R0W,8,5,32,0R0W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_rename_prs1_RAM_AUTO_0R0W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_uop_uopc_RAM_AUTO_1R1W,8,5,32,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_uop_uopc_RAM_AUTO_1R1W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,rob,boom_core_top_boom_core_cycle_io_state_rob_entries_valid_RAM_AUTO_1R1W,1,5,32,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_boom_core_cycle_io_state_rob_entries_valid_RAM_AUTO_1R1W.v,RTL_INSTANCE,ROB entry field storage
gate3_3,other,boom_core_top_compact_issue_queue_temp_uop_csr_addr_RAM_AUTO_1R1W,16,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_compact_issue_queue_temp_uop_csr_addr_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_compact_issue_queue_temp_uop_debug_pc_RAM_AUTO_1R1W,64,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_compact_issue_queue_temp_uop_debug_pc_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_compact_issue_queue_temp_uop_inst_RAM_AUTO_1R1W,32,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_compact_issue_queue_temp_uop_inst_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_compact_issue_queue_temp_uop_uopc_RAM_AUTO_1R1W,8,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_compact_issue_queue_temp_uop_uopc_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
gate3_3,other,boom_core_top_compact_issue_queue_temp_valid_RAM_AUTO_1R1W,1,3,8,1R1W,reg_array_ram,false,false,boom_hls_gate3_3_baseline/solution_baseline/syn/verilog/boom_core_top_compact_issue_queue_temp_valid_RAM_AUTO_1R1W.v,RTL_INSTANCE,Generated HLS field RAM
