path,size_bytes,tracked_file_count,dirty_file_count,untracked_file_count,category,safe_to_delete,reason
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot/db/boom_core_step.verbose.bind.rpt",30732288,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_completion_project/solution_w3_rtl/.autopilot/db/synth_w3_completion_diagnostic_top.sched.adb",29229056,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/hls_project/solution_w4_rtl/.autopilot/db/synth_w4d_oracle_top.adb",28721152,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/hls_project/solution_w4_rtl/.autopilot/db/synth_w4d_oracle_top.adb",28721152,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_branch_kill_project/solution_w3_rtl/.autopilot/db/synth_w3_branch_kill_top.sched.adb",28516352,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/w3_current/hls_branch_kill_project/solution_w3_rtl/.autopilot/db/synth_w3_branch_kill_top.sched.adb",28495872,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/hls_core_step_retention_project/solution_w4_rtl/.autopilot/db/synth_w4_core_step_retention_top.bind.adb",27389952,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/hls_core_step_retention_project/solution_w4_rtl/.autopilot/db/synth_w4_core_step_retention_top.bind.adb",27193344,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_branch_kill_project/solution_w3_rtl/.autopilot/db/synth_w3_branch_kill_top.sched.adb",26775552,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/w3_current/hls_project/solution_w3_rtl/.autopilot/db/boom_core_reset_step.sched.adb",26390528,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot/db/issue_module.sched.adb",26034176,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1/.autopilot/db/issue_module.sched.adb",26034176,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/w3_current/hls_project/solution_w3_rtl/.autopilot/db/boom_core_reset_step.sched.adb",25956352,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/hls_core_step_retention_project/solution_w4_rtl/.autopilot/db/synth_w4_core_step_retention_top.sched.adb",24924160,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/hls_core_step_retention_project/solution_w4_rtl/.autopilot/db/synth_w4_core_step_retention_top.sched.adb",24743936,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/reports/gate4_0/w3/focused_rtl_work/hls_project/solution_w3_rtl/.autopilot/db/boom_core_reset_step.bind.adb",23396352,0,1,1,ACCEPTED_REPORT,false,"reports and accepted evidence are protected"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/hls_project/solution_w4_rtl/.autopilot/db/synth_w4d_oracle_top.bind.adb",22941696,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/hls_project/solution_w4_rtl/.autopilot/db/synth_w4d_oracle_top.bind.adb",22937600,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1/.autopilot/db/boom_core_step.bind.adb.xml",21667840,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_obs_synth/sol1/.autopilot/db/boom_core_step.adb.xml",21667840,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot/db/boom_core_step.bind.adb.xml",21594112,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/test_final_audit/sol1/.autopilot/db/boom_core_step.adb.xml",21594112,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b3i/regression/w3_w4_focused/hls_project/solution_w4_rtl/.autopilot/db/synth_w4d_oracle_top.sched.adb",20877312,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
"/home/lab_726/boom/hls_boom/build/gate5_3_fetch_buffer/b2/regression/w3_w4_focused/hls_project/solution_w4_rtl/.autopilot/db/synth_w4d_oracle_top.sched.adb",20869120,0,0,0,HLS_WORKSPACE,false,"temporary category requires delete-manifest checks"
